%time,seq,stamp,frame_id,child_frame_id,x,y,z
23876781083,1191,23820000000,world,base_link,7.181800337666759,-3.4773463117813503,-5.7789998481050375e-11
23876816831,1192,23840000000,world,base_link,7.169066143894353,-3.4854184241499273,-5.772480063392926e-11
23876830584,1193,23860000000,world,base_link,7.156331919948412,-3.493490490248073,-5.7801399083734495e-11
23876934631,1194,23880000000,world,base_link,7.143597665829828,-3.5015625100727403,-6.831269924734151e-11
23936607667,1195,23900000000,world,base_link,7.130863381532857,-3.509634483626622,-6.831290047526473e-11
23936674547,1196,23920000000,world,base_link,7.1181290670619735,-3.5177064109117384,-6.831300108922633e-11
23947811594,1197,23940000000,world,base_link,7.105394722416586,-3.5257782919230714,-6.831309823374099e-11
23970473194,1198,23960000000,world,base_link,7.092660347602015,-3.5338501266604414,-5.965609950475681e-11
24016639797,1199,23980000000,world,base_link,7.079925942603348,-3.5419219151169927,-5.852629839098178e-11
24016684663,1200,24000000000,world,base_link,7.06719150742944,-3.5499936573031157,-5.7790598695373063e-11
24016733050,1201,24020000000,world,base_link,7.054457042079333,-3.5580653532139017,-5.7725300234290344e-11
24066497140,1202,24040000000,world,base_link,7.041722546552682,-3.5661370028464905,-5.7801898684095576e-11
24066535046,1203,24060000000,world,base_link,7.028988020850365,-3.574208606197834,-6.83131988477026e-11
24095518535,1204,24080000000,world,base_link,7.016253464966644,-3.5822801632706254,-6.831340007562581e-11
24112016843,1205,24100000000,world,base_link,7.003518878905995,-3.5903516740668846,-6.831350068958741e-11
24156594012,1206,24120000000,world,base_link,6.990784262667825,-3.5984231385815937,-6.831360130354902e-11
24156625621,1207,24140000000,world,base_link,6.978049616257456,-3.606494556814574,-5.965690094700271e-11
24156689304,1208,24160000000,world,base_link,6.965314939659981,-3.614565928758966,-5.852699921926607e-11
24216689211,1209,24180000000,world,base_link,6.952580232884253,-3.6226372544251633,-5.779119890969575e-11
24216767886,1210,24200000000,world,base_link,6.939845495929314,-3.6307085338082565,-5.772590044861303e-11
24229651397,1211,24220000000,world,base_link,6.92711072879481,-3.638779766905385,-5.7802498898418264e-11
24248813051,1212,24240000000,world,base_link,6.914375931481635,-3.6468509537135003,-6.831369844806368e-11
24306985253,1213,24260000000,world,base_link,6.901641103984035,-3.6549220942352942,-6.831389967598689e-11
24307027594,1214,24280000000,world,base_link,6.888906246306496,-3.662993188472789,-6.83140002899485e-11
24356777110,1215,24300000000,world,base_link,6.876171358448415,-3.671064236420966,-6.83141009039101e-11
24356816385,1216,24320000000,world,base_link,6.863436440415134,-3.6791352380796463,-5.965779953376327e-11
24356862340,1217,24340000000,world,base_link,6.850701492191712,-3.6872061934419675,-5.852780066151198e-11
24356873585,1218,24360000000,world,base_link,6.837966513787029,-3.6952771025183258,-5.779179912401844e-11
24406719616,1219,24380000000,world,base_link,6.825231505200124,-3.7033479653038124,-5.772650066293572e-11
24408947253,1220,24400000000,world,base_link,6.812496466430646,-3.711418781795565,-5.780309911274095e-11
24466956696,1221,24420000000,world,base_link,6.7997613974794735,-3.719489551990535,-6.83141009039101e-11
24467065154,1222,24440000000,world,base_link,6.787026298340864,-3.7275602758914133,-6.831439927634797e-11
24467106564,1223,24460000000,world,base_link,6.774291169019294,-3.7356309535002246,-6.831449989030958e-11
24516520938,1224,24480000000,world,base_link,6.761556009514164,-3.743701584811948,-6.831460050427118e-11
24516540282,1225,24500000000,world,base_link,6.748820819830813,-3.751772169826406,-5.965860097600917e-11
24516552365,1226,24520000000,world,base_link,6.736085599954324,-3.7598427085367327,-5.852849802034932e-11
24576712949,1227,24540000000,world,base_link,6.723350349893549,-3.7679132009533274,-5.779239933834113e-11
24576744965,1228,24560000000,world,base_link,6.7106150696475435,-3.7759836470712806,-5.772710087725841e-11
24579671328,1229,24580000000,world,base_link,6.697879759215935,-3.7840540468877295,-5.7803598713102033e-11
24603708258,1230,24600000000,world,base_link,6.6851444185996325,-3.7921244003996257,-6.831470111823279e-11
24646625032,1231,24620000000,world,base_link,6.672409047792877,-3.8001947076096587,-6.831489887670905e-11
24646663205,1232,24640000000,world,base_link,6.659673646800135,-3.8082649685198544,-6.831510010463226e-11
24696808514,1233,24660000000,world,base_link,6.646938215620837,-3.816335183125192,-6.831510010463226e-11
24696843902,1234,24680000000,world,base_link,6.634202754260306,-3.824405351425493,-5.965949956276972e-11
24756833456,1235,24700000000,world,base_link,6.621467262703595,-3.8324754734138895,-5.852929946259522e-11
24756866672,1236,24720000000,world,base_link,6.608731740959593,-3.8405455491007836,-5.7792999552663815e-11
24756908706,1237,24740000000,world,base_link,6.595996189027344,-3.8486155784812657,-5.772760047761949e-11
24806736664,1238,24760000000,world,base_link,6.583260606906483,-3.8566855615524713,-5.780419892742472e-11
24806764367,1239,24780000000,world,base_link,6.570524994597916,-3.8647554983113523,-6.831520071859387e-11
24806784589,1240,24800000000,world,base_link,6.557789352095865,-3.8728253887605977,-6.831539847707013e-11
24856617877,1241,24820000000,world,base_link,6.545053679404825,-3.8808952329022346,-6.831549909103174e-11
24856641141,1242,24840000000,world,base_link,6.53231797652421,-3.888965030731241,-6.831559970499335e-11
24856653038,1243,24860000000,world,base_link,6.519582243459334,-3.89703478224744,-5.966030100501563e-11
24906592145,1244,24880000000,world,base_link,6.506846480195277,-3.905104487443958,-5.853000029087951e-11
24906622992,1245,24900000000,world,base_link,6.494110686740926,-3.913174146331203,-5.77935997669865e-11
24933876346,1246,24920000000,world,base_link,6.481374863095295,-3.921243758904263,-5.772820069194218e-11
24933912573,1247,24940000000,world,base_link,6.4686390092580535,-3.9293133251602743,-5.780479914174741e-11
24976656179,1248,24960000000,world,base_link,6.455903125230085,-3.9373828450961876,-6.831570031895495e-11
24976700599,1249,24980000000,world,base_link,6.443032751065418,-3.945244378266817,-6.839009913939265e-11
25036730971,1250,25000000000,world,base_link,6.430175014916893,-3.953118699937927,-6.86097012536635e-11
25036775538,1251,25020000000,world,base_link,6.417235268183502,-3.960860120433955,-6.881769806788007e-11
25086601359,1252,25040000000,world,base_link,6.404181675989419,-3.9684143530760236,-6.901339916209892e-11
25086626798,1253,25060000000,world,base_link,6.39101448874923,-3.9757759625917424,-6.919720005327257e-11
25086642628,1254,25080000000,world,base_link,6.377736248467441,-3.9829430996032706,-6.936920135536262e-11
25146626134,1255,25100000000,world,base_link,6.3643463403034435,-3.9899237343333627,-5.474054997598593e-06
25146645055,1256,25120000000,world,base_link,6.350864342665959,-3.9967487926608363,-1.2794078900132955e-07
25146669061,1257,25140000000,world,base_link,6.337277246242566,-4.003375468797803,-1.9859566800090045e-08
25206668567,1258,25160000000,world,base_link,6.323587782174203,-4.009844907067584,-7.182253712000736e-06
25206709916,1259,25180000000,world,base_link,6.309824712146293,-4.016089314238678,-3.0252835449967597e-07
25206783551,1260,25200000000,world,base_link,6.295968522247422,-4.022171973131215,-1.3527686901215752e-08
25237465528,1261,25220000000,world,base_link,6.282024043255523,-4.02804527929798,-6.379385006360927e-10
25286678903,1262,25240000000,world,base_link,6.268000880875325,-4.033810584841165,1.1659462700874812e-08
25286740007,1263,25260000000,world,base_link,6.253887173845653,-4.039297651821791,-6.13917198327707e-10
25286775893,1264,25280000000,world,base_link,6.239705205303457,-4.0446170698307515,-1.216139270988903e-07
25346694417,1265,25300000000,world,base_link,6.2254493281732675,-4.049741165670183,7.847784800479873e-09
25346724642,1266,25320000000,world,base_link,6.211113342419088,-4.054649841925135,-8.021667011193223e-10
25347877511,1267,25340000000,world,base_link,6.196704706839723,-4.059370376135488,-1.6566530092188003e-10
25370624564,1268,25360000000,world,base_link,6.1822202242913615,-4.063835588400956,-1.6696019913831073e-10
25416602237,1269,25380000000,world,base_link,6.167672507827186,-4.068113686539968,-5.768970023911635e-11
25416626822,1270,25400000000,world,base_link,6.153056901133125,-4.072181129585712,-1.7259890044973858e-10
25416650148,1271,25420000000,world,base_link,6.138377584404266,-4.076035351332376,-1.7405769880962652e-10
25476667047,1272,25440000000,world,base_link,6.123701563336917,-4.079907761902147,-1.6957889953372884e-10
25476696997,1273,25460000000,world,base_link,6.108959407085981,-4.083545158206219,-1.720664999371735e-10
25500385509,1274,25480000000,world,base_link,6.094199450547803,-4.087118100475674,-1.720696987672632e-10
25510723398,1275,25500000000,world,base_link,6.079438187833402,-4.09068628740999,-1.686089011465608e-10
25556807306,1276,25520000000,world,base_link,6.064676800292213,-4.094254019621995,-1.7207110042383178e-10
25556853484,1277,25540000000,world,base_link,6.049915371289712,-4.097821600834176,-1.7207189839663073e-10
25556876945,1278,25560000000,world,base_link,6.03515390673047,-4.1013890524854375,-1.7207249861095342e-10
25606568842,1279,25580000000,world,base_link,6.02039240702293,-4.1049563761416055,-1.684466004181484e-10
25606616998,1280,25600000000,world,base_link,6.005630872214288,-4.108523571885282,-1.689236008017847e-10
25640542665,1281,25620000000,world,base_link,5.990869302310882,-4.112090639732162,-1.72075201310129e-10
25640559595,1282,25640000000,world,base_link,5.9761076972837035,-4.115657579625638,-1.7207570091049007e-10
25686870540,1283,25660000000,world,base_link,5.961346057152534,-4.1192243916307385,-1.7207659949725063e-10
25686938718,1284,25680000000,world,base_link,5.946584381906421,-4.122791075715923,-1.6849669923213462e-10
25746594078,1285,25700000000,world,base_link,5.931822671562275,-4.126357631891771,-1.6920759932093077e-10
25746630332,1286,25720000000,world,base_link,5.91706092612945,-4.129924060151748,-1.7207929872697925e-10
25746662980,1287,25740000000,world,base_link,5.902299145574185,-4.133490360452233,-1.7207979832734033e-10
25806658595,1288,25760000000,world,base_link,5.887537329917594,-4.137056532853449,-1.7208070038354784e-10
25806696017,1289,25780000000,world,base_link,5.872775479148794,-4.140622577324021,-1.6850069950447022e-10
25806702198,1290,25800000000,world,base_link,5.858013593284708,-4.144188493874493,-1.6921170020722798e-10
25866614572,1291,25820000000,world,base_link,5.843251672334683,-4.1477542824983225,-1.7208339961327646e-10
25866653120,1292,25840000000,world,base_link,5.828489716264956,-4.151319943151882,-1.7208389921363754e-10
